problem,seed,n,k,r,x_rank,class_sizes,q_pairs,status,timeout,memory_limited,error
pm_stb,697,26,12,14,,3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05325443786982249,success,False,False,
pm_stb,201,26,12,14,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.047337278106508875,success,False,False,
pm_stb,94,26,12,14,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.047337278106508875,success,False,False,
pm_stb,89,26,16,10,,5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07692307692307693,success,False,False,
pm_stb,773,26,16,10,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04437869822485207,success,False,False,
pm_stb,654,26,16,10,,5 2 2 2 2 2 2 2 2 1 1 1 1 1,0.09171597633136094,success,False,False,
pm_stb,438,26,16,10,,2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05029585798816568,success,False,False,
pm_stb,433,26,16,10,,3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05917159763313609,success,False,False,
pm_stb,858,26,16,10,,3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05621301775147929,success,False,False,
pm_stb,85,26,16,10,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05325443786982249,success,False,False,
pm_stb,697,26,16,10,,4 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07396449704142012,success,False,False,
pm_stb,201,26,16,10,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.047337278106508875,success,False,False,
pm_stb,94,26,16,10,,4 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.0650887573964497,success,False,False,
pm_stb,89,26,20,6,,4 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1,0.07692307692307693,success,False,False,
pm_stb,773,26,20,6,,5 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.08284023668639054,success,False,False,
pm_stb,654,26,20,6,,7 6 4 2 2 2 1 1 1,0.17159763313609466,success,False,False,
pm_stb,438,26,20,6,,3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1,0.07100591715976332,success,False,False,
pm_stb,433,26,20,6,,5 4 4 3 2 2 1 1 1 1 1 1,0.11834319526627218,success,False,False,
pm_stb,858,26,20,6,,6 3 3 3 2 2 2 2 2 1,0.1242603550295858,success,False,False,
pm_stb,85,26,20,6,,4 4 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,0.08284023668639054,success,False,False,
pm_stb,697,26,20,6,,5 4 2 2 2 2 1 1 1 1 1 1 1 1 1,0.09763313609467456,success,False,False,
pm_stb,201,26,20,6,,4 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1,0.07692307692307693,success,False,False,
pm_stb,94,26,20,6,,6 3 3 2 2 2 2 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,89,26,24,2,,12 8 6,0.3609467455621302,success,False,False,
pm_stb,773,26,24,2,,13 5 4 4,0.3343195266272189,success,False,False,
pm_stb,654,26,24,2,,17 6 3,0.4940828402366864,success,False,False,
pm_stb,438,26,24,2,,11 8 7,0.34615384615384615,success,False,False,
pm_stb,433,26,24,2,,16 9 1,0.5,success,False,False,
pm_stb,858,26,24,2,,16 6 4,0.4556213017751479,success,False,False,
pm_stb,85,26,24,2,,19 4 3,0.5710059171597633,success,False,False,
pm_stb,697,26,24,2,,15 8 3,0.4408284023668639,success,False,False,
pm_stb,201,26,24,2,,11 8 7,0.34615384615384615,success,False,False,
pm_stb,94,26,24,2,,18 7 1,0.5532544378698225,success,False,False,
pm_stb,89,28,0,28,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03826530612244898,success,False,False,
pm_stb,773,28,0,28,,3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05102040816326531,success,False,False,
pm_stb,654,28,0,28,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,438,28,0,28,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04846938775510204,success,False,False,
pm_stb,433,28,0,28,,2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05357142857142857,success,False,False,
pm_stb,858,28,0,28,,3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1,0.061224489795918366,success,False,False,
pm_stb,85,28,0,28,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,697,28,0,28,,3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05102040816326531,success,False,False,
pm_stb,201,28,0,28,,3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04846938775510204,success,False,False,
pm_stb,94,28,0,28,,2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04591836734693878,success,False,False,
pm_stb,89,28,4,24,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03826530612244898,success,False,False,
pm_stb,773,28,4,24,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,654,28,4,24,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03826530612244898,success,False,False,
pm_stb,438,28,4,24,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03826530612244898,success,False,False,
pm_stb,433,28,4,24,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03826530612244898,success,False,False,
pm_stb,858,28,4,24,,4 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.061224489795918366,success,False,False,
pm_stb,85,28,4,24,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,697,28,4,24,,2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05357142857142857,success,False,False,
pm_stb,201,28,4,24,,2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,0.05612244897959184,success,False,False,
pm_stb,94,28,4,24,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,89,28,8,20,,2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04591836734693878,success,False,False,
pm_stb,773,28,8,20,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,654,28,8,20,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03826530612244898,success,False,False,
pm_stb,438,28,8,20,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03571428571428571,success,False,False,
pm_stb,433,28,8,20,,2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05357142857142857,success,False,False,
pm_stb,858,28,8,20,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04336734693877551,success,False,False,
pm_stb,85,28,8,20,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03826530612244898,success,False,False,
pm_stb,697,28,8,20,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04336734693877551,success,False,False,
pm_stb,201,28,8,20,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03826530612244898,success,False,False,
pm_stb,94,28,8,20,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03571428571428571,success,False,False,
pm_stb,89,28,12,16,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03571428571428571,success,False,False,
pm_stb,773,28,12,16,,3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04591836734693878,success,False,False,
pm_stb,654,28,12,16,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,438,28,12,16,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04336734693877551,success,False,False,
pm_stb,433,28,12,16,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04336734693877551,success,False,False,
pm_stb,858,28,12,16,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,85,28,12,16,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,697,28,12,16,,2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04591836734693878,success,False,False,
pm_stb,201,28,12,16,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03571428571428571,success,False,False,
pm_stb,94,28,12,16,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04846938775510204,success,False,False,
pm_stb,89,28,16,12,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04846938775510204,success,False,False,
pm_stb,773,28,16,12,,2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04081632653061224,success,False,False,
pm_stb,654,28,16,12,,2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04591836734693878,success,False,False,
pm_stb,438,28,16,12,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04846938775510204,success,False,False,
pm_stb,433,28,16,12,,4 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.058673469387755105,success,False,False,
pm_stb,858,28,16,12,,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05102040816326531,success,False,False,
pm_stb,85,28,16,12,,3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1,0.061224489795918366,success,False,False,
pm_stb,697,28,16,12,,2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1,0.058673469387755105,success,False,False,
pm_stb,201,28,16,12,,3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04846938775510204,success,False,False,
pm_stb,94,28,16,12,,3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1,0.058673469387755105,success,False,False,
pm_stb,89,28,20,8,,3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05612244897959184,success,False,False,
pm_stb,773,28,20,8,,5 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07142857142857142,success,False,False,
pm_stb,654,28,20,8,,4 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.0663265306122449,success,False,False,
pm_stb,438,28,20,8,,4 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.0663265306122449,success,False,False,
pm_stb,433,28,20,8,,3 3 3 3 2 2 2 2 2 2 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,858,28,20,8,,4 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.061224489795918366,success,False,False,
pm_stb,85,28,20,8,,5 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.0663265306122449,success,False,False,
pm_stb,697,28,20,8,,5 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,201,28,20,8,,2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1,0.058673469387755105,success,False,False,
pm_stb,94,28,20,8,,5 4 4 2 2 2 2 1 1 1 1 1 1 1,0.10204081632653061,success,False,False,
pm_stb,89,28,24,4,,10 5 5 4 1 1 1 1,0.21683673469387754,success,False,False,
pm_stb,773,28,24,4,,16 5 3 2 1 1,0.37755102040816324,success,False,False,
pm_stb,654,28,24,4,,15 3 3 2 2 1 1 1,0.3239795918367347,success,False,False,
pm_stb,438,28,24,4,,6 4 4 3 3 3 2 1 1 1,0.13010204081632654,success,False,False,
pm_stb,433,28,24,4,,14 4 2 2 1 1 1 1 1 1,0.288265306122449,success,False,False,
pm_stb,858,28,24,4,,12 8 4 3 1,0.29846938775510207,success,False,False,
pm_stb,85,28,24,4,,9 7 4 3 2 2 1,0.20918367346938777,success,False,False,
pm_stb,697,28,24,4,,15 5 2 2 2 1 1,0.336734693877551,success,False,False,
pm_stb,201,28,24,4,,13 4 3 2 2 2 1 1,0.2653061224489796,success,False,False,
pm_stb,94,28,24,4,,14 4 3 2 2 2 1,0.29846938775510207,success,False,False,
pm_stb,89,30,0,30,,,,timeout,True,False,
pm_stb,773,30,0,30,,,,timeout,True,False,
pm_stb,654,30,0,30,,,,timeout,True,False,
pm_stb,89,30,15,15,,2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04888888888888889,success,False,False,
pm_stb,773,30,15,15,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04,success,False,False,
pm_stb,654,30,15,15,,3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04888888888888889,success,False,False,
pm_stb,438,30,15,15,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.044444444444444446,success,False,False,
pm_stb,433,30,15,15,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03333333333333333,success,False,False,
pm_stb,858,30,15,15,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.035555555555555556,success,False,False,
pm_stb,85,30,15,15,,2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.035555555555555556,success,False,False,
pm_stb,697,30,15,15,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.044444444444444446,success,False,False,
pm_stb,201,30,15,15,,2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.042222222222222223,success,False,False,
pm_stb,94,30,15,15,,4 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1,0.06666666666666667,success,False,False,
pm_stb,89,30,20,10,,6 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07777777777777778,success,False,False,
pm_stb,773,30,20,10,,3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.051111111111111114,success,False,False,
pm_stb,654,30,20,10,,5 3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07111111111111111,success,False,False,
pm_stb,438,30,20,10,,3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.051111111111111114,success,False,False,
pm_stb,433,30,20,10,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04,success,False,False,
pm_stb,858,30,20,10,,4 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05333333333333334,success,False,False,
pm_stb,85,30,20,10,,3 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.06,success,False,False,
pm_stb,697,30,20,10,,4 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,0.06222222222222222,success,False,False,
pm_stb,201,30,20,10,,4 4 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1,0.07555555555555556,success,False,False,
pm_stb,94,30,20,10,,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1,0.057777777777777775,success,False,False,
pm_stb,89,30,25,5,,7 7 3 3 3 2 2 2 1,0.15333333333333332,success,False,False,
pm_stb,773,30,25,5,,5 5 2 2 2 2 2 2 2 1 1 1 1 1 1,0.09333333333333334,success,False,False,
pm_stb,654,30,25,5,,8 6 4 3 3 2 2 1 1,0.16,success,False,False,
pm_stb,438,30,25,5,,6 4 4 3 2 2 2 1 1 1 1 1 1 1,0.10666666666666667,success,False,False,
pm_stb,433,30,25,5,,13 7 2 2 2 1 1 1 1,0.26,success,False,False,
pm_stb,858,30,25,5,,12 7 3 3 2 2 1,0.24444444444444444,success,False,False,
pm_stb,85,30,25,5,,12 5 2 2 2 2 1 1 1 1 1,0.2111111111111111,success,False,False,
pm_stb,697,30,25,5,,14 3 2 2 2 1 1 1 1 1 1 1,0.24888888888888888,success,False,False,
pm_stb,201,30,25,5,,6 5 4 3 2 2 1 1 1 1 1 1 1 1,0.11333333333333333,success,False,False,
pm_stb,94,30,25,5,,8 4 4 3 3 2 2 2 2,0.14444444444444443,success,False,False,
pm_stb,89,32,20,12,,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04296875,success,False,False,
pm_stb,773,32,20,12,,3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04296875,success,False,False,
pm_stb,654,32,20,12,,7 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.080078125,success,False,False,
pm_stb,438,32,20,12,,2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.0390625,success,False,False,
pm_stb,433,32,20,12,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.041015625,success,False,False,
pm_stb,858,32,20,12,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.037109375,success,False,False,
pm_stb,85,32,20,12,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.037109375,success,False,False,
pm_stb,697,32,20,12,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.041015625,success,False,False,
pm_stb,201,32,20,12,,2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.046875,success,False,False,
pm_stb,94,32,20,12,,2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.0390625,success,False,False,
pm_stb,89,32,25,7,,5 4 4 2 2 2 2 2 2 1 1 1 1 1 1 1,0.0859375,success,False,False,
pm_stb,773,32,25,7,,8 5 3 2 2 2 2 2 1 1 1 1 1 1,0.12109375,success,False,False,
pm_stb,654,32,25,7,,10 5 2 2 2 1 1 1 1 1 1 1 1 1 1 1,0.14453125,success,False,False,
pm_stb,438,32,25,7,,6 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.068359375,success,False,False,
pm_stb,433,32,25,7,,4 4 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1,0.07421875,success,False,False,
pm_stb,858,32,25,7,,10 5 3 3 2 2 1 1 1 1 1 1 1,0.154296875,success,False,False,
pm_stb,85,32,25,7,,13 6 4 2 2 2 1 1 1,0.23046875,success,False,False,
pm_stb,697,32,25,7,,5 3 3 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1,0.078125,success,False,False,
pm_stb,201,32,25,7,,6 3 3 3 2 2 2 2 2 2 2 1 1 1,0.091796875,success,False,False,
pm_stb,94,32,25,7,,9 5 5 2 2 1 1 1 1 1 1 1 1 1,0.14453125,success,False,False,
pm_stb,89,32,30,2,,23 5 3 1,0.55078125,success,False,False,
pm_stb,773,32,30,2,,23 5 4,0.556640625,success,False,False,
pm_stb,654,32,30,2,,21 10 1,0.529296875,success,False,False,
pm_stb,438,32,30,2,,20 7 2 2 1,0.447265625,success,False,False,
pm_stb,433,32,30,2,,14 11 6 1,0.345703125,success,False,False,
pm_stb,858,32,30,2,,20 10 2,0.4921875,success,False,False,
pm_stb,85,32,30,2,,24 6 2,0.6015625,success,False,False,
pm_stb,697,32,30,2,,18 9 5,0.419921875,success,False,False,
pm_stb,201,32,30,2,,18 10 2 2,0.421875,success,False,False,
pm_stb,94,32,30,2,,18 12 2,0.4609375,success,False,False,
pm_stb,89,37,25,12,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03433162892622352,success,False,False,
pm_stb,773,37,25,12,,4 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04309715120525932,success,False,False,
pm_stb,654,37,25,12,,4 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04894083272461651,success,False,False,
pm_stb,438,37,25,12,,3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04163623082542001,success,False,False,
pm_stb,433,37,25,12,,4 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.050401753104455806,success,False,False,
pm_stb,858,37,25,12,,3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04309715120525932,success,False,False,
pm_stb,85,37,25,12,,3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04163623082542001,success,False,False,
pm_stb,697,37,25,12,,2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03433162892622352,success,False,False,
pm_stb,201,37,25,12,,2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.031409788166544925,success,False,False,
pm_stb,94,37,25,12,,4 4 4 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1,0.07085463842220599,success,False,False,
pm_stb,89,37,30,7,,17 5 4 2 2 2 2 2 1,0.25639152666179693,success,False,False,
pm_stb,773,37,30,7,,10 5 4 3 2 2 2 1 1 1 1 1 1 1 1 1,0.12490869247626005,success,False,False,
pm_stb,654,37,30,7,,10 5 4 3 2 2 2 2 2 2 1 1 1,0.12929145361577793,success,False,False,
pm_stb,438,37,30,7,,10 4 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1,0.11468224981738495,success,False,False,
pm_stb,433,37,30,7,,7 4 4 2 2 2 2 2 2 2 2 1 1 1 1 1 1,0.08692476260043827,success,False,False,
pm_stb,858,37,30,7,,5 5 4 3 3 3 2 2 2 1 1 1 1 1 1 1 1,0.08254200146092038,success,False,False,
pm_stb,85,37,30,7,,6 5 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1,0.07962016070124178,success,False,False,
pm_stb,697,37,30,7,,6 6 3 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1,0.08838568298027757,success,False,False,
pm_stb,201,37,30,7,,5 5 4 4 3 2 2 2 1 1 1 1 1 1 1 1 1 1,0.08254200146092038,success,False,False,
pm_stb,94,37,30,7,,8 4 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1,0.09422936449963477,success,False,False,
pm_stb,89,37,35,2,,24 6 5 2,0.46822498173849525,success,False,False,
pm_stb,773,37,35,2,,25 6 5 1,0.5018261504747992,success,False,False,
pm_stb,654,37,35,2,,32 3 2,0.7574872169466764,success,False,False,
pm_stb,438,37,35,2,,23 8 4 2,0.44777209642074506,success,False,False,
pm_stb,433,37,35,2,,26 8 3,0.5471146822498174,success,False,False,
pm_stb,858,37,35,2,,27 6 2 2,0.5646457268078889,success,False,False,
pm_stb,85,37,35,2,,29 4 2 2,0.6318480642804967,success,False,False,
pm_stb,697,37,35,2,,25 7 3 2,0.5018261504747992,success,False,False,
pm_stb,201,37,35,2,,24 9 3 1,0.48721694667640614,success,False,False,
pm_stb,94,37,35,2,,19 18,0.5003652300949598,success,False,False,
pm_stb,89,42,30,12,,4 3 3 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.047619047619047616,success,False,False,
pm_stb,773,42,30,12,,8 3 3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.06689342403628118,success,False,False,
pm_stb,654,42,30,12,,6 4 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.060090702947845805,success,False,False,
pm_stb,438,42,30,12,,3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.03741496598639456,success,False,False,
pm_stb,433,42,30,12,,6 4 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05555555555555555,success,False,False,
pm_stb,858,42,30,12,,7 6 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07482993197278912,success,False,False,
pm_stb,85,42,30,12,,4 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.045351473922902494,success,False,False,
pm_stb,697,42,30,12,,8 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.060090702947845805,success,False,False,
pm_stb,201,42,30,12,,5 4 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.05215419501133787,success,False,False,
pm_stb,94,42,30,12,,4 3 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.04421768707482993,success,False,False,
pm_stb,89,42,35,7,,9 4 4 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1,0.08956916099773243,success,False,False,
pm_stb,773,42,35,7,,12 4 4 4 3 2 2 2 2 2 1 1 1 1 1,0.12811791383219956,success,False,False,
pm_stb,654,42,35,7,,8 8 4 4 2 2 2 2 2 2 2 1 1 1 1,0.10884353741496598,success,False,False,
pm_stb,438,42,35,7,,9 5 5 4 4 3 2 2 2 1 1 1 1 1 1,0.10770975056689343,success,False,False,
